"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","membrane","GO:0016020","0.0000025704487846266103","5.589991044889979","9878","95","70","22122","LDHA,S100A12,APOA1,SFTPA1,MUC5AC,DMBT1,HLA-DQB1,IGHG1,EZR,IGHM,HLA-DRB1,BPI,LRG1,HSPG2,GZMA,ANXA3,S100A8,BASP1,ITGAM,NCF4,PTPRC,CXCR1,NKG7,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,GAPDH,KLRB1,MUC1,RALGAPA2,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,STOM,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,PDE4B,PRKAG2,CD36,PARVB,FAAH,IRAK3,ACSL1,ACSL3,MSRA,TSPAN2,ST6GALNAC3,SLC18A1,TSPEAR,TMCC1,MPP7,HEATR1,OAS3,CD177,SFTPB,IGLV3-21,IGHV3-30,PRTN3,IGHG4,AREG"
"GO:CC","lysosome","GO:0005764","0.000002754670262033373","5.55993037937113","760","59","14","22122","HLA-DQB1,HLA-DRB1,BPI,HSPG2,NCF4,NKG7,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,CST7,ANXA2,STOM,PRDX6"
"GO:CC","lytic vacuole","GO:0000323","0.000002754670262033373","5.55993037937113","760","59","14","22122","HLA-DQB1,HLA-DRB1,BPI,HSPG2,NCF4,NKG7,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,CST7,ANXA2,STOM,PRDX6"
"GO:CC","bounding membrane of organelle","GO:0098588","0.000005175756535855979","5.286026160782383","2156","85","27","22122","DMBT1,HLA-DQB1,HLA-DRB1,ANXA3,ITGAM,NCF4,PTPRC,CXCR1,NKG7,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,ANXA2,ANXA1,CD59,STOM,RAB10,SLC2A3,CD36,ACSL1,ACSL3,ST6GALNAC3,SLC18A1,TSPEAR,CD177"
"GO:CC","tertiary granule lumen","GO:1904724","0.000008613828401376183","5.064803784196095","55","127","7","22122","HP,LRG1,MMP9,MMP8,ORM1,OLFM4,PPBP"
"GO:CC","COPII-coated ER to Golgi transport vesicle","GO:0030134","0.000008693022043667352","5.060829219094372","91","117","8","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,CD59,AREG,SERPINA1"
"GO:CC","secretory granule membrane","GO:0030667","0.00001121570926515865","4.950173257060531","317","85","11","22122","DMBT1,ITGAM,PTPRC,CXCR1,CD59,STOM,RAB10,SLC2A3,CD36,SLC18A1,CD177"
"GO:CC","vacuole","GO:0005773","0.00001206413865139408","4.918503680162188","855","59","14","22122","HLA-DQB1,HLA-DRB1,BPI,HSPG2,NCF4,NKG7,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,CST7,ANXA2,STOM,PRDX6"
"GO:CC","specific granule lumen","GO:0035580","0.00001442915831244342","4.8407590016107696","61","123","7","22122","HP,LCN2,BPI,LRG1,MMP8,ORM1,OLFM4"
"GO:CC","endocytic vesicle lumen","GO:0071682","0.00003478933133785547","4.458553918451904","23","116","5","22122","APOA1,HP,HSP90B1,SAA1,APOB"
"GO:CC","early endosome","GO:0005769","0.00007550533490120257","4.122022361797304","418","48","9","22122","APOA1,APOA4,APOC3,APOA2,APOC2,FCGR1A,HLA-DRA,ANXA2,ANXA1"
"GO:CC","membrane-bounded organelle","GO:0043227","0.0001432429228901567","3.8439268257352874","15705","73","69","22122","LDHA,S100A12,APOA1,APOA4,APOC3,SFTPA1,MUC5AC,DMBT1,HLA-DQB1,FABP4,IGHG1,APOA2,HP,EZR,NAMPT,IGHM,APOC2,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,GZMA,ANXA3,S100A8,RBP4,BASP1,ITGAM,NCF4,PTPRC,CXCR1,NKG7,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CST7,GAPDH,MUC1,ARPC4,RALGAPA2,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,STAT1,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,PDE4B,PRKAG2,CD36,FAAH,IRAK3,CEBPA,ACSL1,ACSL3,MSRA"
"GO:CC","intermediate-density lipoprotein particle","GO:0034363","0.0001717202807289963","3.7651784102056762","4","116","3","22122","APOC3,APOC2,APOB"
"GO:CC","focal adhesion","GO:0005925","0.0001764996620895147","3.7532561217367797","425","67","10","22122","EZR,HSPG2,PTPRC,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,RAB10,PARVB"
"GO:CC","cell-substrate junction","GO:0030055","0.00021804418292342866","3.66145549513114","435","67","10","22122","EZR,HSPG2,PTPRC,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,RAB10,PARVB"
"GO:CC","platelet alpha granule","GO:0031091","0.0002685921546871191","3.57090667679706","90","127","7","22122","CD36,PF4,ORM1,SERPINA3,SERPINA1,KNG1,PPBP"
"GO:CC","trans-Golgi network membrane","GO:0032588","0.00030897788302764145","3.5100726067331642","103","39","5","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA"
"GO:CC","lytic vacuole membrane","GO:0098852","0.00032293420003809913","3.4908859590047983","422","56","9","22122","HLA-DQB1,HLA-DRB1,NKG7,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,ANXA2,STOM"
"GO:CC","lysosomal membrane","GO:0005765","0.00032293420003809913","3.4908859590047983","422","56","9","22122","HLA-DQB1,HLA-DRB1,NKG7,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,ANXA2,STOM"
"GO:CC","immunological synapse","GO:0001772","0.0003263617243833213","3.4863007808735715","44","39","4","22122","EZR,HLA-DRB1,GZMA,HLA-DRA"
"GO:CC","endoplasmic reticulum","GO:0005783","0.00036150397911922173","3.4418869180098097","2059","126","30","22122","APOA1,APOA4,SFTPA1,APOA2,HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,CST7,HSPA1A,HSP90B1,CD59,STOM,PKM,RAB10,FAAH,ACSL1,ACSL3,SLC18A1,TMCC1,SFTPB,SPP1,AREG,TF,APOB,SERPINA1,KNG1,PTGDS,GLUL"
"GO:CC","specific granule membrane","GO:0035579","0.00039697892015036506","3.4012325539558677","90","85","6","22122","ITGAM,CD59,STOM,SLC2A3,CD36,CD177"
"GO:CC","plasma membrane protein complex","GO:0098797","0.0005225549013928144","3.281868074366437","717","46","10","22122","HLA-DQB1,HLA-DRB1,HSPG2,ITGAM,NCF4,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,ANXA2"
"GO:CC","endosome membrane","GO:0010008","0.00057073192132942","3.243567836458357","544","60","10","22122","HLA-DQB1,HLA-DRB1,NCF4,HLA-DPB1,HLA-DPA1,FCGR1A,HLA-DRA,ANXA2,ANXA1,RAB10"
"GO:CC","platelet alpha granule lumen","GO:0031093","0.0006683463515216026","3.1749984184034608","66","127","6","22122","PF4,ORM1,SERPINA3,SERPINA1,KNG1,PPBP"
"GO:CC","vacuolar membrane","GO:0005774","0.0007301448646739579","3.1365909649660115","466","56","9","22122","HLA-DQB1,HLA-DRB1,NKG7,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,ANXA2,STOM"
"GO:CC","organelle membrane","GO:0031090","0.0008501315985389049","3.0705138412321764","3728","88","33","22122","SFTPA1,DMBT1,HLA-DQB1,HLA-DRB1,ANXA3,ITGAM,NCF4,PTPRC,CXCR1,NKG7,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,GAPDH,ANXA2,ANXA1,HSP90B1,CD59,STOM,RAB10,SLC2A3,CD36,FAAH,ACSL1,ACSL3,ST6GALNAC3,SLC18A1,TSPEAR,TMCC1,CD177,SFTPB"
"GO:CC","organelle","GO:0043226","0.0011269858440553042","2.9480815390446464","16842","97","91","22122","LDHA,S100A12,APOA1,APOA4,APOC3,SFTPA1,MUC5AC,DMBT1,HLA-DQB1,FABP4,IGHG1,APOA2,HP,EZR,NAMPT,IGHM,APOC2,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,GZMA,ANXA3,S100A8,RBP4,BASP1,ITGAM,NCF4,PTPRC,CXCR1,NKG7,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CST7,GAPDH,MUC1,ARPC4,RALGAPA2,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,STAT1,PRDX6,RAB10,EIF4A1,YWHAH,SLC2A3,PDE4B,PRKAG2,CD36,PARVB,FAAH,IRAK3,CEBPA,ACSL1,ACSL3,MSRA,SFI1,TSPAN2,ST6GALNAC3,SLC18A1,TSPEAR,TMCC1,MPP7,HEATR1,OAS3,CD177,MAFF,MYH1,SFTPB,IGLV3-21,SPP1,PLTP,PRTN3,IGHG4,AREG,SPATS2L,RND3"
"GO:CC","vacuolar lumen","GO:0005775","0.0013964497063109259","2.854974700969037","178","116","8","22122","BPI,HSPG2,CD74,ANXA2,PRDX6,PRTN3,SERPINA3,APOB"
"GO:CC","immunoglobulin complex, circulating","GO:0042571","0.0018687842639405054","2.728440831520059","78","128","6","22122","IGHG1,IGHM,IGHV3-30,IGHG4,IGHA1,IGLC3"
"GO:CC","intracellular membrane-bounded organelle","GO:0043231","0.001988624480128824","2.701447218688051","14642","73","65","22122","LDHA,S100A12,APOA1,APOA4,APOC3,SFTPA1,MUC5AC,DMBT1,HLA-DQB1,FABP4,APOA2,HP,EZR,NAMPT,APOC2,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,GZMA,ANXA3,S100A8,BASP1,ITGAM,NCF4,PTPRC,CXCR1,NKG7,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CST7,GAPDH,MUC1,ARPC4,RALGAPA2,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,STAT1,PRDX6,RAB10,EIF4A1,SLC2A3,PDE4B,PRKAG2,CD36,FAAH,IRAK3,CEBPA,ACSL1,ACSL3,MSRA"
"GO:CC","transport vesicle membrane","GO:0030658","0.0020716658738317477","2.6836802879482238","230","95","8","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,CD59,SLC18A1,AREG"
"GO:CC","tertiary granule membrane","GO:0070821","0.0026067491565439304","2.5839007583100697","72","85","5","22122","ITGAM,CD59,STOM,SLC2A3,CD177"
"GO:CC","anchoring junction","GO:0070161","0.0026625715740117607","2.574698708893842","902","97","15","22122","EZR,HSPG2,PTPRC,ANXA2,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,RAB10,YWHAH,PARVB,MPP7,MYH1,RND3"
"GO:CC","ficolin-1-rich granule","GO:0101002","0.00429135234722019","2.367405825674456","184","63","6","22122","LRG1,HSPA1A,PPIA,MMP9,PKM,SLC2A3"
"GO:CC","transport vesicle","GO:0030133","0.005031494902789666","2.298302962940651","431","95","10","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,CD59,RAB10,PDE4B,SLC18A1,AREG"
"GO:CC","ficolin-1-rich granule lumen","GO:1904813","0.0051901298703713895","2.284821774852893","124","57","5","22122","LRG1,HSPA1A,PPIA,MMP9,PKM"
"GO:CC","late endosome","GO:0005770","0.010377835353707694","1.9838932237493427","298","46","6","22122","SFTPA1,HLA-DRB1,CD74,HLA-DRA,CST7,ANXA2"
"GO:CC","endoplasmic reticulum membrane","GO:0005789","0.012226934785268935","1.912682404181378","1180","95","16","22122","SFTPA1,HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,HSP90B1,CD59,RAB10,FAAH,ACSL1,ACSL3,SLC18A1,TMCC1,SFTPB,AREG"
"GO:CC","endoplasmic reticulum subcompartment","GO:0098827","0.012733220629692607","1.895061735796373","1184","95","16","22122","SFTPA1,HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,HSP90B1,CD59,RAB10,FAAH,ACSL1,ACSL3,SLC18A1,TMCC1,SFTPB,AREG"
"GO:CC","endoplasmic reticulum lumen","GO:0005788","0.014408939134188437","1.841367993171317","313","118","9","22122","APOA1,APOA4,APOA2,HSP90B1,SPP1,TF,APOB,SERPINA1,KNG1"
"GO:CC","nuclear outer membrane-endoplasmic reticulum membrane network","GO:0042175","0.015400720968977601","1.8124589476362998","1203","95","16","22122","SFTPA1,HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,HSP90B1,CD59,RAB10,FAAH,ACSL1,ACSL3,SLC18A1,TMCC1,SFTPB,AREG"
"GO:CC","immunoglobulin complex","GO:0019814","0.017905108752192356","1.7470230368227793","169","128","7","22122","IGHG1,IGHM,IGLV3-21,IGHV3-30,IGHG4,IGHA1,IGLC3"
"GO:CC","perinuclear region of cytoplasm","GO:0048471","0.017906951851811882","1.7469783341175138","733","123","14","22122","EZR,GAPDH,HSPA1A,HSP90B1,STOM,STAT1,PRDX6,RAB10,PDE4B,ACSL3,SPP1,TF,PTGDS,OLFM4"
"GO:CC","phagocytic vesicle","GO:0045335","0.02032061594870971","1.6920631320637332","142","66","5","22122","DMBT1,ANXA3,NCF4,RAB10,CD36"
"GO:CC","membrane raft","GO:0045121","0.020602080348149303","1.686088923412189","324","93","8","22122","EZR,ITGAM,PTPRC,ANXA2,STOM,CD36,CD177,PRTN3"
"GO:CC","membrane microdomain","GO:0098857","0.02105000620592274","1.676747771790422","325","93","8","22122","EZR,ITGAM,PTPRC,ANXA2,STOM,CD36,CD177,PRTN3"
"GO:CC","trans-Golgi network","GO:0005802","0.02494064115211005","1.60309238625265","265","60","6","22122","HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,RAB10"
"GO:CC","other organism part","GO:0044217","0.02631293876381567","1.579830644972645","3","119","2","22122","CFH,C9"
"GO:CC","azurophil granule lumen","GO:0035578","0.03335037045322238","1.4768993376125978","91","114","5","22122","BPI,ANXA2,PRDX6,PRTN3,SERPINA3"
"GO:CC","plasma membrane raft","GO:0044853","0.03696758084949068","1.4321789686341595","114","93","5","22122","EZR,ITGAM,CD36,CD177,PRTN3"
"GO:CC","rough endoplasmic reticulum","GO:0005791","0.038686530150082735","1.412440221021834","85","126","5","22122","SFTPA1,PKM,TMCC1,PTGDS,GLUL"
"GO:CC","multivesicular body","GO:0005771","0.04281383746379722","1.3684158440026435","66","88","4","22122","SFTPA1,CD74,CST7,SFTPB"
"GO:CC","primary lysosome","GO:0005766","0.04548672761247438","1.3421153058819544","154","114","6","22122","BPI,ANXA2,STOM,PRDX6,PRTN3,SERPINA3"
"GO:CC","azurophil granule","GO:0042582","0.04548672761247438","1.3421153058819544","154","114","6","22122","BPI,ANXA2,STOM,PRDX6,PRTN3,SERPINA3"
"GO:CC","intracellular organelle","GO:0043229","0.047744881012554544","1.3210731846493262","16038","73","66","22122","LDHA,S100A12,APOA1,APOA4,APOC3,SFTPA1,MUC5AC,DMBT1,HLA-DQB1,FABP4,APOA2,HP,EZR,NAMPT,APOC2,HLA-DRB1,LCN2,BPI,LRG1,HSPG2,GZMA,ANXA3,S100A8,BASP1,ITGAM,NCF4,PTPRC,CXCR1,NKG7,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,CST7,GAPDH,MUC1,ARPC4,RALGAPA2,ANXA2,SELENBP1,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,CNDP2,MMP9,STOM,PKM,STAT1,PRDX6,RAB10,EIF4A1,SLC2A3,PDE4B,PRKAG2,CD36,PARVB,FAAH,IRAK3,CEBPA,ACSL1,ACSL3,MSRA"
"KEGG","Leishmaniasis","KEGG:05140","1.0822467010575575e-7","6.965673729344497","72","39","8","8161","HLA-DQB1,HLA-DRB1,ITGAM,NCF4,HLA-DPB1,HLA-DPA1,FCGR1A,HLA-DRA"
"KEGG","Antigen processing and presentation","KEGG:04612","0.0000010021190123921399","5.99908069827326","69","53","8","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,CD74,HLA-DPA1,HLA-DRA,HSPA1A,PSME2"
"KEGG","Phagosome","KEGG:04145","0.0000018550308422869617","5.731648865281451","147","39","9","8161","SFTPA1,HLA-DQB1,HLA-DRB1,ITGAM,NCF4,HLA-DPB1,HLA-DPA1,FCGR1A,HLA-DRA"
"KEGG","Hematopoietic cell lineage","KEGG:04640","0.0000050888335651880565","5.293381752880376","95","66","9","8161","HLA-DQB1,HLA-DRB1,ITGAM,HLA-DPB1,HLA-DPA1,FCGR1A,HLA-DRA,CD59,CD36"
"KEGG","Cholesterol metabolism","KEGG:04979","0.000005580057072256193","5.253361359119916","51","18","5","8161","APOA1,APOA4,APOC3,APOA2,APOC2"
"KEGG","Asthma","KEGG:05310","0.000012690578255667701","4.8965185885023015","27","39","5","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA"
"KEGG","Staphylococcus aureus infection","KEGG:05150","0.000012696639929644055","4.896311196610064","87","39","7","8161","HLA-DQB1,HLA-DRB1,ITGAM,HLA-DPB1,HLA-DPA1,FCGR1A,HLA-DRA"
"KEGG","Allograft rejection","KEGG:05330","0.0000426884665990805","4.3696894450910735","34","39","5","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA"
"KEGG","Graft-versus-host disease","KEGG:05332","0.00006617826263716662","4.179284638460477","37","39","5","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA"
"KEGG","Type I diabetes mellitus","KEGG:04940","0.00009886170346775161","4.004971910562771","40","39","5","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA"
"KEGG","Tuberculosis","KEGG:05152","0.00011801828251216562","3.928050709820021","175","39","8","8161","HLA-DQB1,HLA-DRB1,ITGAM,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA"
"KEGG","PPAR signaling pathway","KEGG:03320","0.00015484880814329715","3.810092133018084","75","92","8","8161","APOA1,APOC3,FABP4,APOA2,CD36,ACSL1,ACSL3,PLTP"
"KEGG","Intestinal immune network for IgA production","KEGG:04672","0.00016091028833535237","3.7934161869486718","44","39","5","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA"
"KEGG","Autoimmune thyroid disease","KEGG:05320","0.00027766258065324546","3.5564826442353428","49","39","5","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA"
"KEGG","Rheumatoid arthritis","KEGG:05323","0.0002882318935282012","3.540257965170381","88","39","6","8161","HLA-DQB1,HLA-DRB1,CCL5,HLA-DPB1,HLA-DPA1,HLA-DRA"
"KEGG","Inflammatory bowel disease","KEGG:05321","0.00039697809485817354","3.4012334568255143","62","58","6","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA,STAT1"
"KEGG","Viral myocarditis","KEGG:05416","0.0005428185485206021","3.265345320587629","56","39","5","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA"
"KEGG","Cell adhesion molecules","KEGG:04514","0.0005858577710025661","3.23220780508434","153","39","7","8161","HLA-DQB1,HLA-DRB1,ITGAM,PTPRC,HLA-DPB1,HLA-DPA1,HLA-DRA"
"KEGG","Toxoplasmosis","KEGG:05145","0.0009522563409666636","3.02124612673983","109","58","7","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA,HSPA1A,STAT1"
"KEGG","Systemic lupus erythematosus","KEGG:05322","0.0027397603201311156","2.56228742849254","130","39","6","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,FCGR1A,HLA-DRA"
"KEGG","Th1 and Th2 cell differentiation","KEGG:04658","0.003236836547722357","2.489879230845967","89","58","6","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA,STAT1"
"KEGG","Vitamin digestion and absorption","KEGG:04977","0.007321891429852979","2.1353767151929928","24","5","2","8161","APOA1,APOA4"
"KEGG","Th17 cell differentiation","KEGG:04659","0.008212625576120083","2.08551797675039","105","58","6","8161","HLA-DQB1,HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA,STAT1"
"KEGG","Influenza A","KEGG:05164","0.011480205522933929","1.9400503369661686","168","39","6","8161","HLA-DQB1,HLA-DRB1,CCL5,HLA-DPB1,HLA-DPA1,HLA-DRA"
"KEGG","Fat digestion and absorption","KEGG:04975","0.02384378304162323","1.6226248385391928","43","5","2","8161","APOA1,APOA4"
"KEGG","Lipid and atherosclerosis","KEGG:05417","0.027047779114354374","1.5678683888930094","214","66","8","8161","APOA1,APOA4,NCF4,CCL5,HSPA1A,HSP90B1,MMP9,CD36"
"KEGG","IL-17 signaling pathway","KEGG:04657","0.030723492926021414","1.5125294112882237","91","55","5","8161","MUC5AC,LCN2,S100A8,HSP90B1,MMP9"
"REAC","Innate Immune System","REAC:R-HSA-168249","6.840353357308684e-16","15.16492146302177","1100","130","51","10790","S100A12,SFTPA1,MUC5AC,IGHG1,HP,LCN2,BPI,LRG1,S100A8,ITGAM,NCF4,PTPRC,CXCR1,FCGR1A,MUC1,ARPC4,ANXA2,HSPA1A,HSP90B1,CD59,PPIA,PSME2,MMP9,STOM,PKM,PRDX6,RAB10,SLC2A3,CD36,IRAK3,CD177,IGLV3-21,IGHV3-30,PRTN3,IGHG4,MMP8,SAA1,CRP,CFH,ORM1,SERPINA3,APOB,SERPINA1,C9,KLRD1,OLFM4,USP18,PPBP,IGLC3,ACTB,ATP6V0B"
"REAC","Immune System","REAC:R-HSA-168256","1.1134117633674548e-13","12.953344194616482","2049","130","66","10790","S100A12,SFTPA1,MUC5AC,IGHG1,HP,IGHM,HLA-DRB1,LCN2,BPI,LRG1,S100A8,ITGAM,NCF4,PTPRC,CCL5,CXCR1,HLA-DPB1,CD74,HLA-DPA1,FCGR1A,HLA-DRA,KLRB1,MUC1,ARPC4,ANXA2,ANXA1,HSPA1A,HSP90B1,CD59,PPIA,PSME2,MMP9,STOM,PKM,STAT1,PRDX6,RAB10,EIF4A1,SLC2A3,CD36,IRAK3,OAS3,CD177,IGLV3-21,IGHV3-30,PRTN3,IGHG4,CCL3,IL1R2,CCL4,MMP8,SAA1,CRP,CFH,ORM1,SERPINA3,APOB,SERPINA1,C9,KLRD1,OLFM4,USP18,PPBP,IGLC3,ACTB,ATP6V0B"
"REAC","Neutrophil degranulation","REAC:R-HSA-6798695","4.2796706413474315e-10","9.368589652517034","476","127","28","10790","S100A12,HP,LCN2,BPI,LRG1,S100A8,ITGAM,PTPRC,CXCR1,ANXA2,HSPA1A,CD59,PPIA,MMP9,STOM,PKM,PRDX6,RAB10,SLC2A3,CD36,CD177,PRTN3,MMP8,ORM1,SERPINA3,SERPINA1,OLFM4,PPBP"
"REAC","Chylomicron assembly","REAC:R-HSA-8963888","8.093149428569722e-10","9.09188244089941","10","18","5","10790","APOA1,APOA4,APOC3,APOA2,APOC2"
"REAC","Chylomicron remodeling","REAC:R-HSA-8963901","8.093149428569722e-10","9.09188244089941","10","18","5","10790","APOA1,APOA4,APOC3,APOA2,APOC2"
"REAC","Retinoid metabolism and transport","REAC:R-HSA-975634","4.359157172726718e-9","8.360597471882217","44","27","7","10790","APOA1,APOA4,APOC3,APOA2,APOC2,HSPG2,RBP4"
"REAC","Metabolism of fat-soluble vitamins","REAC:R-HSA-6806667","8.321319017934804e-9","8.079807827939154","48","27","7","10790","APOA1,APOA4,APOC3,APOA2,APOC2,HSPG2,RBP4"
"REAC","Plasma lipoprotein assembly","REAC:R-HSA-8963898","2.729626902728229e-8","7.563896710160563","18","18","5","10790","APOA1,APOA4,APOC3,APOA2,APOC2"
"REAC","Cytokine Signaling in Immune system","REAC:R-HSA-1280215","1.586165823315466e-7","6.799651411982894","714","110","28","10790","S100A12,IGHG1,HLA-DRB1,LCN2,ITGAM,CCL5,HLA-DPB1,HLA-DPA1,FCGR1A,HLA-DRA,MUC1,ANXA2,ANXA1,HSP90B1,PPIA,PSME2,MMP9,STAT1,EIF4A1,CD36,IRAK3,OAS3,PRTN3,IGHG4,CCL3,IL1R2,CCL4,SAA1"
"REAC","Plasma lipoprotein remodeling","REAC:R-HSA-8963899","6.325794198396883e-7","6.198884941404566","32","18","5","10790","APOA1,APOA4,APOC3,APOA2,APOC2"
"REAC","Visual phototransduction","REAC:R-HSA-2187338","0.0000014411297520812434","5.841296915732811","98","27","7","10790","APOA1,APOA4,APOC3,APOA2,APOC2,HSPG2,RBP4"
"REAC","Signaling by Interleukins","REAC:R-HSA-449147","0.000004126427405676889","5.384425790828781","471","110","21","10790","S100A12,IGHG1,LCN2,ITGAM,CCL5,MUC1,ANXA2,ANXA1,HSP90B1,PPIA,PSME2,MMP9,STAT1,CD36,IRAK3,PRTN3,IGHG4,CCL3,IL1R2,CCL4,SAA1"
"REAC","Metabolism of vitamins and cofactors","REAC:R-HSA-196854","0.000005162098398301985","5.287173721327933","186","27","8","10790","APOA1,APOA4,APOC3,APOA2,NAMPT,APOC2,HSPG2,RBP4"
"REAC","Interleukin-4 and Interleukin-13 signaling","REAC:R-HSA-6785807","0.000006269872039157633","5.202741322527309","110","110","11","10790","IGHG1,LCN2,ITGAM,MUC1,ANXA1,HSP90B1,MMP9,STAT1,CD36,IGHG4,SAA1"
"REAC","Phosphorylation of CD3 and TCR zeta chains","REAC:R-HSA-202427","0.000010933255991556695","4.961250483193253","25","39","5","10790","HLA-DRB1,PTPRC,HLA-DPB1,HLA-DPA1,HLA-DRA"
"REAC","Scavenging by Class B Receptors","REAC:R-HSA-3000471","0.000028852642870666983","4.539814399784591","5","116","4","10790","APOA1,CD36,SAA1,APOB"
"REAC","Plasma lipoprotein assembly, remodeling, and clearance","REAC:R-HSA-174824","0.000039323639027426247","4.405346299171475","71","18","5","10790","APOA1,APOA4,APOC3,APOA2,APOC2"
"REAC","Binding and Uptake of Ligands by Scavenger Receptors","REAC:R-HSA-2173782","0.00009340535211303346","4.029628238046545","97","128","10","10790","APOA1,HP,HSP90B1,CD36,IGLV3-21,IGHV3-30,IGHA1,SAA1,APOB,IGLC3"
"REAC","HDL remodeling","REAC:R-HSA-8964058","0.00014927997909436552","3.8259984344175266","9","18","3","10790","APOA1,APOC3,APOC2"
"REAC","Translocation of ZAP-70 to Immunological synapse","REAC:R-HSA-202430","0.0004666075140653257","3.3310482717770884","22","39","4","10790","HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA"
"REAC","Platelet degranulation ","REAC:R-HSA-114608","0.0009269434715415846","3.032946749939775","125","127","10","10790","APOA1,PPIA,CD36,PF4,ORM1,SERPINA3,TF,SERPINA1,KNG1,PPBP"
"REAC","PD-1 signaling","REAC:R-HSA-389948","0.0009437694495784717","3.0251340851560617","26","39","4","10790","HLA-DRB1,HLA-DPB1,HLA-DPA1,HLA-DRA"
"REAC","Response to elevated platelet cytosolic Ca2+","REAC:R-HSA-76005","0.00132495802668105","2.8777978795155046","130","127","10","10790","APOA1,PPIA,CD36,PF4,ORM1,SERPINA3,TF,SERPINA1,KNG1,PPBP"
"REAC","Toll-like Receptor Cascades","REAC:R-HSA-168898","0.001338640377042392","2.8733360796296616","165","124","11","10790","S100A12,SFTPA1,BPI,S100A8,ITGAM,HSP90B1,CD36,IRAK3,SAA1,APOB,USP18"
