gene	Bime201829425463	Christie201222295056	GuillenGuio202031982041	Liao202134556700_gwas	Meyer201121257790	Meyer201323449693	Tejera201223048207	Shortt201425372662	Xu202134268393	Bhargava201428856588	Bhargava201728785034	Bowler200414742308	Chang200818658106	Chen201324041686	Chen201627095254	Dong201323773529	Mirchandani202235624205_prot	Nguyen201323505561	Batra202236121875	Ren201627565730	Sarma20220_prot	Bos201930645145	Dolinay201222461369	Howrylak200919174476	Juss201627064380	Kangelaris201525795726	Kovach201525849954	Lu201729151698	Martucci202133375484	Mirchandani202235624205_trans	Morrell201829769438	Morrell201930990758	Nick201627606687	Wang200818203972	Zhu201728856588	Englert201930665420	Liao202134556700_trans	Sarma20220_bulk	Scheller201930239899	Zhang202133747181	Zhang202235804020	Jiang202032554932	Sarma20220_sc	maic_score	contributors
PARP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247751136160348	0.0	0.0	0.0	0.0	0.0	1.3247751136160348	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CHUK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247699647662274	0.0	0.0	0.0	0.0	0.0	1.3247699647662274	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
NOP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247648159164198	0.0	0.0	0.0	0.0	0.0	1.3247648159164198	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
FAM161B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247596670666124	0.0	0.0	0.0	0.0	0.0	1.3247596670666124	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZNF264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247545182168048	0.0	0.0	0.0	0.0	0.0	1.3247545182168048	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
BARD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247442205171898	0.0	0.0	0.0	0.0	0.0	1.3247442205171898	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
HHLA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247390716673821	0.0	0.0	0.0	0.0	0.0	1.3247390716673821	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PEX6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247339228175747	0.0	0.0	0.0	0.0	0.0	1.3247339228175747	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ORC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247236251179597	0.0	0.0	0.0	0.0	0.0	1.3247236251179597	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
AC008770.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247133274183447	0.0	0.0	0.0	0.0	0.0	1.3247133274183447	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MEIS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324708178568537	0.0	0.0	0.0	0.0	0.0	1.324708178568537	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
DDX60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324697880868922	0.0	0.0	0.0	0.0	0.0	1.324697880868922	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
USF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324687583169307	0.0	0.0	0.0	0.0	0.0	1.324687583169307	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PLPP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3246824343194994	0.0	0.0	0.0	0.0	0.0	1.3246824343194994	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SS18L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3246772854696918	0.0	0.0	0.0	0.0	0.0	1.3246772854696918	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
NEDD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3246669877700767	0.0	0.0	0.0	0.0	0.0	1.3246669877700767	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
DNAH10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3246618389202693	0.0	0.0	0.0	0.0	0.0	1.3246618389202693	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
HLF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3246515412206543	0.0	0.0	0.0	0.0	0.0	1.3246515412206543	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
UBE2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3246463923708467	0.0	0.0	0.0	0.0	0.0	1.3246463923708467	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TMEM54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3246360946712317	0.0	0.0	0.0	0.0	0.0	1.3246360946712317	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SUV39H1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324630945821424	0.0	0.0	0.0	0.0	0.0	1.324630945821424	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MMUT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324620648121809	0.0	0.0	0.0	0.0	0.0	1.324620648121809	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
UQCC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3246154992720014	0.0	0.0	0.0	0.0	0.0	1.3246154992720014	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TMEM143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324610350422194	0.0	0.0	0.0	0.0	0.0	1.324610350422194	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZC3H6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3246052015723864	0.0	0.0	0.0	0.0	0.0	1.3246052015723864	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZUP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324600052722579	0.0	0.0	0.0	0.0	0.0	1.324600052722579	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
DIPK1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245949038727713	0.0	0.0	0.0	0.0	0.0	1.3245949038727713	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MTM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324589755022964	0.0	0.0	0.0	0.0	0.0	1.324589755022964	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
UXS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245846061731563	0.0	0.0	0.0	0.0	0.0	1.3245846061731563	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PLPPR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245794573233487	0.0	0.0	0.0	0.0	0.0	1.3245794573233487	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RPL32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3081340470221228	1.3245691596237337	0.0	0.0	0.0	0.0	0.0	1.3245691596237337	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
KDELR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245640107739263	0.0	0.0	0.0	0.0	0.0	1.3245640107739263	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
VASH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245588619241186	0.0	0.0	0.0	0.0	0.0	1.3245588619241186	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
GRIN3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245537130743112	0.0	0.0	0.0	0.0	0.0	1.3245537130743112	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ST3GAL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245485642245036	0.0	0.0	0.0	0.0	0.0	1.3245485642245036	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
HSBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324543415374696	0.0	0.0	0.0	0.0	0.0	1.324543415374696	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MTCH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245382665248886	0.0	0.0	0.0	0.0	0.0	1.3245382665248886	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SNRPG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324533117675081	0.0	0.0	0.0	0.0	0.0	1.324533117675081	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
COMMD7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245279688252736	0.0	0.0	0.0	0.0	0.0	1.3245279688252736	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ASPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324522819975466	0.0	0.0	0.0	0.0	0.0	1.324522819975466	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TACC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245176711256583	0.0	0.0	0.0	0.0	0.0	1.3245176711256583	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
USO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324512522275851	0.0	0.0	0.0	0.0	0.0	1.324512522275851	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RNF187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245073734260433	0.0	0.0	0.0	0.0	0.0	1.3245073734260433	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PLPBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324502224576236	0.0	0.0	0.0	0.0	0.0	1.324502224576236	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZNF510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244970757264283	0.0	0.0	0.0	0.0	0.0	1.3244970757264283	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RUSF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244919268766209	0.0	0.0	0.0	0.0	0.0	1.3244919268766209	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CLUAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244816291770056	0.0	0.0	0.0	0.0	0.0	1.3244816291770056	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
GPN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244713314773906	0.0	0.0	0.0	0.0	0.0	1.3244713314773906	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
UFL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244558849279682	0.0	0.0	0.0	0.0	0.0	1.3244558849279682	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
POLR2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244507360781606	0.0	0.0	0.0	0.0	0.0	1.3244507360781606	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
XRCC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324445587228353	0.0	0.0	0.0	0.0	0.0	1.324445587228353	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
VPS33B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324435289528738	0.0	0.0	0.0	0.0	0.0	1.324435289528738	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SELENOV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244301406789305	0.0	0.0	0.0	0.0	0.0	1.3244301406789305	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PELO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244249918291229	0.0	0.0	0.0	0.0	0.0	1.3244249918291229	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RPL11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244198429793153	0.0	0.0	0.0	0.0	0.0	1.3244198429793153	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ACKR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244146941295079	0.0	0.0	0.0	0.0	0.0	1.3244146941295079	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
VRK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244095452797002	0.0	0.0	0.0	0.0	0.0	1.3244095452797002	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
BMP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244043964298928	0.0	0.0	0.0	0.0	0.0	1.3244043964298928	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
LTV1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3243992475800852	0.0	0.0	0.0	0.0	0.0	1.3243992475800852	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
S100A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3243940987302778	0.0	0.0	0.0	0.0	0.0	1.3243940987302778	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
